NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,0.00002,0.00006,0.00010,0.00015,0.00019,0.00023,0.00027,0.00032,0.00036,0.00040,0.00044,0.00049,0.00053,0.00057,0.00062,0.00066,0.00071,0.00075,0.00080,0.00084,0.00089,0.00093,0.00098,0.00102,0.00107,0.00111,0.00116,0.00120,0.00125,0.00130,0.00134,0.00139,0.00143,0.00147,0.00152,0.00156,0.00160,0.00165,0.00169,0.00173,0.00177,0.00181,0.00184,0.00188,0.00191,0.00195,0.00198,0.00201,0.00204,0.00207,0.00209,0.00212,0.00214,0.00216,0.00218,0.00220,0.00221,0.00223,0.00224,0.00225,0.00226,0.00226,0.00226,0.00226,0.00226,0.00226,0.00225,0.00225,0.00224,0.00223,0.00221,0.00220,0.00218,0.00216,0.00214,0.00212,0.00209,0.00206,0.00204,0.00201,0.00197,0.00194,0.00191,0.00187,0.00184,0.00180,0.00176,0.00172,0.00168,0.00164,0.00159,0.00155,0.00151,0.00146,0.00142,0.00137,0.00133,0.00128,0.00124,0.00119,0.00114,0.00110,0.00105,0.00100,0.00096,0.00091,0.00087,0.00082,0.00077,0.00073,0.00068,0.00064,0.00059,0.00055,0.00050,0.00046,0.00041,0.00037,0.00033,0.00028,0.00024,0.00020,0.00015,0.00011,0.00006,0.00002,NaN
NaN,0.00006,0.00019,0.00031,0.00044,0.00057,0.00069,0.00082,0.00095,0.00108,0.00120,0.00133,0.00146,0.00159,0.00172,0.00186,0.00199,0.00212,0.00225,0.00239,0.00252,0.00266,0.00279,0.00293,0.00307,0.00320,0.00334,0.00348,0.00361,0.00375,0.00389,0.00402,0.00416,0.00429,0.00442,0.00455,0.00468,0.00481,0.00494,0.00506,0.00518,0.00530,0.00542,0.00553,0.00564,0.00574,0.00585,0.00594,0.00604,0.00612,0.00621,0.00629,0.00636,0.00643,0.00649,0.00655,0.00660,0.00665,0.00669,0.00672,0.00675,0.00677,0.00678,0.00679,0.00680,0.00679,0.00678,0.00677,0.00674,0.00672,0.00668,0.00664,0.00659,0.00654,0.00648,0.00642,0.00635,0.00627,0.00619,0.00611,0.00602,0.00593,0.00583,0.00572,0.00562,0.00551,0.00539,0.00528,0.00516,0.00503,0.00491,0.00478,0.00465,0.00452,0.00439,0.00425,0.00412,0.00398,0.00384,0.00371,0.00357,0.00343,0.00329,0.00315,0.00301,0.00287,0.00273,0.00260,0.00246,0.00232,0.00218,0.00205,0.00191,0.00178,0.00164,0.00151,0.00138,0.00124,0.00111,0.00098,0.00085,0.00072,0.00059,0.00046,0.00033,0.00019,0.00006,NaN
NaN,0.00010,0.00031,0.00052,0.00073,0.00095,0.00116,0.00137,0.00158,0.00179,0.00201,0.00222,0.00244,0.00266,0.00287,0.00309,0.00331,0.00353,0.00376,0.00398,0.00421,0.00443,0.00466,0.00488,0.00511,0.00534,0.00557,0.00580,0.00602,0.00625,0.00648,0.00671,0.00693,0.00715,0.00737,0.00759,0.00781,0.00802,0.00823,0.00844,0.00864,0.00884,0.00903,0.00922,0.00940,0.00958,0.00975,0.00991,0.01007,0.01021,0.01035,0.01048,0.01061,0.01072,0.01083,0.01092,0.01101,0.01109,0.01115,0.01121,0.01125,0.01129,0.01132,0.01133,0.01134,0.01133,0.01131,0.01129,0.01125,0.01120,0.01114,0.01107,0.01100,0.01091,0.01081,0.01070,0.01059,0.01046,0.01033,0.01019,0.01004,0.00988,0.00972,0.00955,0.00937,0.00918,0.00899,0.00880,0.00860,0.00839,0.00819,0.00797,0.00776,0.00754,0.00732,0.00709,0.00687,0.00664,0.00641,0.00618,0.00595,0.00572,0.00548,0.00525,0.00502,0.00479,0.00456,0.00433,0.00410,0.00387,0.00364,0.00341,0.00319,0.00296,0.00274,0.00252,0.00229,0.00207,0.00185,0.00163,0.00141,0.00119,0.00098,0.00076,0.00054,0.00032,0.00011,NaN
NaN,0.00015,0.00044,0.00073,0.00103,0.00132,0.00162,0.00191,0.00221,0.00251,0.00281,0.00311,0.00341,0.00372,0.00402,0.00433,0.00464,0.00495,0.00526,0.00557,0.00589,0.00620,0.00652,0.00684,0.00716,0.00748,0.00780,0.00812,0.00844,0.00876,0.00907,0.00939,0.00971,0.01002,0.01033,0.01064,0.01094,0.01124,0.01154,0.01182,0.01211,0.01239,0.01266,0.01292,0.01318,0.01342,0.01366,0.01389,0.01411,0.01431,0.01451,0.01469,0.01487,0.01503,0.01517,0.01531,0.01543,0.01554,0.01563,0.01571,0.01577,0.01582,0.01586,0.01588,0.01589,0.01588,0.01585,0.01582,0.01576,0.01570,0.01562,0.01552,0.01541,0.01529,0.01515,0.01500,0.01484,0.01466,0.01448,0.01428,0.01407,0.01385,0.01362,0.01338,0.01313,0.01287,0.01260,0.01233,0.01205,0.01176,0.01147,0.01117,0.01087,0.01056,0.01025,0.00993,0.00962,0.00930,0.00897,0.00865,0.00833,0.00800,0.00768,0.00735,0.00703,0.00671,0.00638,0.00606,0.00574,0.00542,0.00510,0.00478,0.00446,0.00415,0.00383,0.00352,0.00321,0.00290,0.00259,0.00228,0.00198,0.00167,0.00137,0.00106,0.00076,0.00045,0.00015,NaN
NaN,0.00019,0.00057,0.00094,0.00132,0.00170,0.00208,0.00246,0.00284,0.00323,0.00361,0.00400,0.00439,0.00478,0.00517,0.00557,0.00596,0.00636,0.00676,0.00716,0.00757,0.00798,0.00838,0.00879,0.00920,0.00961,0.01003,0.01044,0.01085,0.01126,0.01167,0.01208,0.01249,0.01289,0.01329,0.01369,0.01408,0.01446,0.01484,0.01522,0.01558,0.01594,0.01629,0.01663,0.01696,0.01728,0.01758,0.01788,0.01816,0.01842,0.01868,0.01892,0.01914,0.01934,0.01953,0.01971,0.01986,0.02000,0.02012,0.02022,0.02031,0.02037,0.02042,0.02045,0.02045,0.02044,0.02041,0.02036,0.02030,0.02021,0.02011,0.01998,0.01984,0.01968,0.01951,0.01931,0.01910,0.01888,0.01864,0.01838,0.01811,0.01782,0.01753,0.01722,0.01690,0.01656,0.01622,0.01587,0.01550,0.01513,0.01476,0.01437,0.01398,0.01358,0.01318,0.01278,0.01237,0.01196,0.01154,0.01113,0.01071,0.01029,0.00988,0.00946,0.00904,0.00862,0.00821,0.00779,0.00738,0.00696,0.00655,0.00614,0.00574,0.00533,0.00493,0.00453,0.00413,0.00373,0.00333,0.00293,0.00254,0.00215,0.00176,0.00136,0.00097,0.00058,0.00019,NaN
NaN,0.00023,0.00069,0.00115,0.00161,0.00208,0.00254,0.00301,0.00347,0.00394,0.00441,0.00489,0.00536,0.00584,0.00632,0.00680,0.00729,0.00777,0.00826,0.00876,0.00925,0.00975,0.01025,0.01075,0.01125,0.01175,0.01226,0.01276,0.01327,0.01377,0.01427,0.01477,0.01527,0.01577,0.01626,0.01674,0.01722,0.01769,0.01816,0.01862,0.01907,0.01951,0.01993,0.02035,0.02075,0.02114,0.02152,0.02188,0.02223,0.02255,0.02286,0.02316,0.02343,0.02368,0.02392,0.02413,0.02432,0.02449,0.02464,0.02476,0.02487,0.02495,0.02500,0.02504,0.02505,0.02503,0.02500,0.02494,0.02485,0.02475,0.02462,0.02447,0.02429,0.02410,0.02388,0.02364,0.02339,0.02311,0.02281,0.02250,0.02217,0.02182,0.02145,0.02107,0.02068,0.02027,0.01985,0.01942,0.01897,0.01852,0.01805,0.01758,0.01710,0.01662,0.01613,0.01563,0.01513,0.01462,0.01412,0.01361,0.01310,0.01259,0.01207,0.01156,0.01105,0.01054,0.01003,0.00952,0.00902,0.00851,0.00801,0.00751,0.00701,0.00651,0.00602,0.00553,0.00504,0.00455,0.00407,0.00359,0.00310,0.00262,0.00214,0.00167,0.00119,0.00071,0.00024,NaN
NaN,0.00027,0.00082,0.00136,0.00191,0.00245,0.00300,0.00355,0.00410,0.00466,0.00521,0.00577,0.00633,0.00690,0.00746,0.00803,0.00861,0.00918,0.00976,0.01035,0.01093,0.01152,0.01211,0.01270,0.01330,0.01390,0.01449,0.01509,0.01569,0.01628,0.01688,0.01747,0.01806,0.01865,0.01923,0.01981,0.02037,0.02094,0.02149,0.02203,0.02257,0.02309,0.02359,0.02409,0.02457,0.02503,0.02548,0.02591,0.02631,0.02670,0.02707,0.02742,0.02774,0.02805,0.02832,0.02857,0.02880,0.02900,0.02918,0.02933,0.02945,0.02954,0.02961,0.02965,0.02966,0.02965,0.02960,0.02953,0.02943,0.02931,0.02915,0.02897,0.02877,0.02854,0.02828,0.02800,0.02769,0.02736,0.02701,0.02664,0.02625,0.02583,0.02540,0.02495,0.02448,0.02399,0.02349,0.02298,0.02245,0.02191,0.02136,0.02080,0.02024,0.01966,0.01908,0.01849,0.01789,0.01730,0.01670,0.01609,0.01549,0.01488,0.01427,0.01367,0.01306,0.01246,0.01185,0.01125,0.01065,0.01006,0.00946,0.00887,0.00828,0.00770,0.00711,0.00653,0.00595,0.00538,0.00481,0.00423,0.00367,0.00310,0.00253,0.00197,0.00141,0.00084,0.00028,NaN
NaN,0.00031,0.00094,0.00157,0.00220,0.00283,0.00346,0.00409,0.00473,0.00537,0.00601,0.00665,0.00730,0.00795,0.00861,0.00927,0.00993,0.01059,0.01126,0.01194,0.01261,0.01329,0.01398,0.01466,0.01535,0.01604,0.01673,0.01742,0.01811,0.01880,0.01949,0.02018,0.02086,0.02154,0.02221,0.02288,0.02354,0.02419,0.02483,0.02546,0.02608,0.02668,0.02727,0.02785,0.02840,0.02894,0.02946,0.02995,0.03043,0.03088,0.03131,0.03171,0.03209,0.03244,0.03276,0.03305,0.03331,0.03355,0.03375,0.03392,0.03407,0.03418,0.03425,0.03430,0.03431,0.03429,0.03424,0.03416,0.03405,0.03390,0.03372,0.03351,0.03328,0.03301,0.03271,0.03238,0.03203,0.03165,0.03124,0.03080,0.03035,0.02987,0.02936,0.02884,0.02830,0.02773,0.02715,0.02656,0.02595,0.02532,0.02469,0.02404,0.02338,0.02271,0.02204,0.02135,0.02067,0.01997,0.01928,0.01858,0.01788,0.01718,0.01648,0.01578,0.01508,0.01438,0.01368,0.01298,0.01229,0.01160,0.01092,0.01023,0.00955,0.00888,0.00820,0.00753,0.00687,0.00620,0.00554,0.00488,0.00423,0.00357,0.00292,0.00227,0.00162,0.00097,0.00032,NaN
NaN,0.00036,0.00107,0.00178,0.00249,0.00320,0.00392,0.00464,0.00536,0.00608,0.00681,0.00754,0.00827,0.00901,0.00975,0.01050,0.01125,0.01200,0.01276,0.01353,0.01429,0.01506,0.01584,0.01662,0.01740,0.01818,0.01897,0.01975,0.02054,0.02132,0.02211,0.02289,0.02367,0.02444,0.02520,0.02596,0.02672,0.02746,0.02819,0.02891,0.02961,0.03030,0.03097,0.03162,0.03226,0.03287,0.03346,0.03403,0.03457,0.03508,0.03557,0.03603,0.03646,0.03686,0.03723,0.03756,0.03786,0.03813,0.03836,0.03856,0.03872,0.03884,0.03893,0.03898,0.03900,0.03898,0.03892,0.03883,0.03870,0.03853,0.03833,0.03809,0.03782,0.03751,0.03717,0.03680,0.03639,0.03596,0.03549,0.03500,0.03448,0.03393,0.03336,0.03276,0.03214,0.03150,0.03084,0.03016,0.02946,0.02875,0.02802,0.02729,0.02654,0.02577,0.02501,0.02423,0.02345,0.02266,0.02187,0.02107,0.02028,0.01948,0.01868,0.01789,0.01709,0.01630,0.01550,0.01472,0.01393,0.01315,0.01237,0.01159,0.01082,0.01006,0.00929,0.00853,0.00778,0.00703,0.00628,0.00553,0.00479,0.00405,0.00331,0.00257,0.00184,0.00110,0.00037,NaN
