NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,0.00002,0.00005,0.00008,0.00011,0.00014,0.00017,0.00020,0.00023,0.00026,0.00029,0.00032,0.00035,0.00038,0.00041,0.00044,0.00047,0.00050,0.00052,0.00055,0.00058,0.00060,0.00063,0.00066,0.00068,0.00070,0.00073,0.00075,0.00077,0.00080,0.00082,0.00084,0.00086,0.00088,0.00090,0.00091,0.00093,0.00095,0.00097,0.00098,0.00100,0.00101,0.00102,0.00104,0.00105,0.00106,0.00107,0.00108,0.00109,0.00110,0.00111,0.00112,0.00112,0.00113,0.00114,0.00114,0.00114,0.00115,0.00115,0.00115,0.00116,0.00116,0.00116,0.00116,0.00116,0.00115,0.00115,0.00115,0.00114,0.00114,0.00114,0.00113,0.00112,0.00112,0.00111,0.00110,0.00109,0.00108,0.00107,0.00106,0.00105,0.00104,0.00103,0.00101,0.00100,0.00099,0.00097,0.00096,0.00094,0.00092,0.00091,0.00089,0.00087,0.00085,0.00083,0.00081,0.00079,0.00077,0.00075,0.00073,0.00071,0.00068,0.00066,0.00064,0.00061,0.00059,0.00056,0.00054,0.00051,0.00049,0.00046,0.00043,0.00041,0.00038,0.00035,0.00033,0.00030,0.00027,0.00024,0.00021,0.00019,0.00016,0.00013,0.00010,0.00007,0.00004,0.00001,NaN
NaN,0.00005,0.00014,0.00023,0.00033,0.00042,0.00051,0.00061,0.00070,0.00079,0.00088,0.00097,0.00106,0.00115,0.00124,0.00132,0.00141,0.00149,0.00157,0.00166,0.00174,0.00181,0.00189,0.00197,0.00204,0.00211,0.00219,0.00225,0.00232,0.00239,0.00245,0.00251,0.00257,0.00263,0.00269,0.00274,0.00280,0.00285,0.00290,0.00294,0.00299,0.00303,0.00307,0.00311,0.00315,0.00318,0.00322,0.00325,0.00328,0.00330,0.00333,0.00335,0.00337,0.00339,0.00341,0.00342,0.00343,0.00345,0.00345,0.00346,0.00347,0.00347,0.00347,0.00347,0.00347,0.00346,0.00346,0.00345,0.00344,0.00342,0.00341,0.00339,0.00337,0.00335,0.00333,0.00331,0.00328,0.00325,0.00322,0.00319,0.00316,0.00312,0.00308,0.00305,0.00300,0.00296,0.00292,0.00287,0.00282,0.00277,0.00272,0.00267,0.00261,0.00256,0.00250,0.00244,0.00238,0.00232,0.00225,0.00219,0.00212,0.00205,0.00198,0.00191,0.00184,0.00177,0.00169,0.00162,0.00154,0.00146,0.00138,0.00130,0.00122,0.00114,0.00106,0.00098,0.00090,0.00081,0.00073,0.00064,0.00056,0.00047,0.00039,0.00030,0.00022,0.00013,0.00004,NaN
NaN,0.00008,0.00024,0.00039,0.00055,0.00070,0.00086,0.00101,0.00117,0.00132,0.00147,0.00162,0.00177,0.00192,0.00206,0.00221,0.00235,0.00249,0.00263,0.00276,0.00290,0.00303,0.00316,0.00328,0.00341,0.00353,0.00365,0.00376,0.00387,0.00398,0.00409,0.00419,0.00430,0.00439,0.00449,0.00458,0.00467,0.00475,0.00483,0.00491,0.00499,0.00506,0.00513,0.00519,0.00525,0.00531,0.00537,0.00542,0.00547,0.00551,0.00555,0.00559,0.00562,0.00566,0.00568,0.00571,0.00573,0.00575,0.00576,0.00577,0.00578,0.00579,0.00579,0.00579,0.00578,0.00578,0.00576,0.00575,0.00573,0.00571,0.00569,0.00566,0.00563,0.00559,0.00556,0.00552,0.00547,0.00543,0.00538,0.00532,0.00527,0.00521,0.00515,0.00508,0.00501,0.00494,0.00487,0.00479,0.00471,0.00463,0.00454,0.00445,0.00436,0.00427,0.00417,0.00407,0.00397,0.00386,0.00376,0.00365,0.00354,0.00342,0.00331,0.00319,0.00307,0.00295,0.00282,0.00270,0.00257,0.00244,0.00231,0.00218,0.00204,0.00191,0.00177,0.00163,0.00150,0.00136,0.00122,0.00107,0.00093,0.00079,0.00065,0.00050,0.00036,0.00022,0.00007,NaN
NaN,0.00011,0.00033,0.00055,0.00077,0.00099,0.00120,0.00142,0.00164,0.00185,0.00206,0.00227,0.00248,0.00269,0.00289,0.00309,0.00329,0.00349,0.00368,0.00387,0.00406,0.00425,0.00443,0.00460,0.00478,0.00495,0.00511,0.00527,0.00543,0.00559,0.00574,0.00588,0.00602,0.00616,0.00629,0.00642,0.00654,0.00666,0.00678,0.00689,0.00699,0.00709,0.00719,0.00728,0.00736,0.00745,0.00752,0.00759,0.00766,0.00773,0.00778,0.00784,0.00789,0.00793,0.00797,0.00800,0.00803,0.00806,0.00808,0.00810,0.00811,0.00811,0.00812,0.00812,0.00811,0.00810,0.00808,0.00806,0.00804,0.00801,0.00797,0.00793,0.00789,0.00784,0.00779,0.00773,0.00767,0.00761,0.00754,0.00746,0.00739,0.00730,0.00722,0.00712,0.00703,0.00693,0.00682,0.00672,0.00660,0.00649,0.00637,0.00624,0.00611,0.00598,0.00585,0.00571,0.00557,0.00542,0.00527,0.00512,0.00496,0.00480,0.00464,0.00447,0.00430,0.00413,0.00396,0.00378,0.00360,0.00342,0.00324,0.00305,0.00286,0.00267,0.00248,0.00229,0.00210,0.00190,0.00170,0.00151,0.00131,0.00111,0.00091,0.00071,0.00050,0.00030,0.00010,NaN
NaN,0.00014,0.00043,0.00071,0.00099,0.00127,0.00155,0.00183,0.00211,0.00238,0.00266,0.00293,0.00320,0.00346,0.00373,0.00399,0.00424,0.00450,0.00475,0.00499,0.00523,0.00547,0.00570,0.00593,0.00615,0.00637,0.00659,0.00680,0.00700,0.00720,0.00739,0.00758,0.00776,0.00794,0.00811,0.00827,0.00843,0.00858,0.00873,0.00887,0.00901,0.00913,0.00926,0.00938,0.00949,0.00959,0.00969,0.00978,0.00987,0.00995,0.01003,0.01010,0.01016,0.01021,0.01027,0.01031,0.01035,0.01038,0.01041,0.01043,0.01044,0.01045,0.01046,0.01045,0.01044,0.01043,0.01041,0.01038,0.01035,0.01031,0.01027,0.01022,0.01016,0.01010,0.01004,0.00996,0.00988,0.00980,0.00971,0.00961,0.00951,0.00941,0.00929,0.00918,0.00905,0.00892,0.00879,0.00865,0.00851,0.00836,0.00820,0.00804,0.00788,0.00771,0.00753,0.00735,0.00717,0.00698,0.00679,0.00659,0.00639,0.00618,0.00597,0.00576,0.00554,0.00532,0.00510,0.00487,0.00464,0.00441,0.00417,0.00393,0.00369,0.00345,0.00320,0.00295,0.00270,0.00245,0.00220,0.00194,0.00168,0.00143,0.00117,0.00091,0.00065,0.00039,0.00013,NaN
NaN,0.00017,0.00052,0.00087,0.00121,0.00156,0.00190,0.00224,0.00258,0.00292,0.00326,0.00359,0.00392,0.00425,0.00457,0.00489,0.00520,0.00551,0.00582,0.00612,0.00641,0.00670,0.00699,0.00727,0.00754,0.00781,0.00807,0.00833,0.00858,0.00882,0.00906,0.00929,0.00951,0.00972,0.00993,0.01013,0.01033,0.01052,0.01070,0.01087,0.01103,0.01119,0.01134,0.01149,0.01162,0.01175,0.01187,0.01199,0.01209,0.01219,0.01228,0.01237,0.01245,0.01251,0.01258,0.01263,0.01268,0.01272,0.01275,0.01278,0.01280,0.01281,0.01281,0.01281,0.01280,0.01278,0.01275,0.01272,0.01268,0.01263,0.01258,0.01252,0.01245,0.01238,0.01229,0.01221,0.01211,0.01201,0.01190,0.01178,0.01166,0.01152,0.01139,0.01124,0.01109,0.01093,0.01077,0.01060,0.01042,0.01024,0.01005,0.00985,0.00965,0.00944,0.00923,0.00901,0.00878,0.00855,0.00832,0.00807,0.00783,0.00758,0.00732,0.00706,0.00679,0.00652,0.00625,0.00597,0.00569,0.00540,0.00511,0.00482,0.00452,0.00422,0.00392,0.00362,0.00331,0.00300,0.00269,0.00238,0.00206,0.00175,0.00143,0.00111,0.00080,0.00048,0.00016,NaN
NaN,0.00021,0.00062,0.00103,0.00144,0.00185,0.00226,0.00266,0.00306,0.00347,0.00386,0.00426,0.00465,0.00503,0.00542,0.00579,0.00617,0.00654,0.00690,0.00725,0.00760,0.00795,0.00829,0.00862,0.00894,0.00926,0.00957,0.00987,0.01017,0.01046,0.01074,0.01101,0.01127,0.01153,0.01177,0.01201,0.01224,0.01247,0.01268,0.01288,0.01308,0.01327,0.01345,0.01362,0.01378,0.01393,0.01407,0.01421,0.01433,0.01445,0.01456,0.01466,0.01475,0.01483,0.01491,0.01497,0.01503,0.01507,0.01511,0.01514,0.01516,0.01518,0.01518,0.01518,0.01516,0.01514,0.01511,0.01508,0.01503,0.01497,0.01491,0.01484,0.01476,0.01467,0.01457,0.01447,0.01435,0.01423,0.01410,0.01396,0.01381,0.01366,0.01350,0.01333,0.01315,0.01296,0.01277,0.01256,0.01235,0.01214,0.01191,0.01168,0.01144,0.01119,0.01094,0.01068,0.01041,0.01014,0.00986,0.00957,0.00928,0.00898,0.00867,0.00837,0.00805,0.00773,0.00740,0.00707,0.00674,0.00640,0.00606,0.00571,0.00536,0.00500,0.00465,0.00429,0.00392,0.00356,0.00319,0.00282,0.00245,0.00207,0.00170,0.00132,0.00094,0.00057,0.00019,NaN
NaN,0.00024,0.00072,0.00119,0.00167,0.00214,0.00261,0.00308,0.00355,0.00401,0.00447,0.00493,0.00538,0.00583,0.00627,0.00671,0.00714,0.00757,0.00799,0.00840,0.00881,0.00921,0.00960,0.00998,0.01036,0.01072,0.01108,0.01143,0.01178,0.01211,0.01243,0.01275,0.01305,0.01335,0.01363,0.01391,0.01418,0.01443,0.01468,0.01492,0.01515,0.01536,0.01557,0.01576,0.01595,0.01613,0.01629,0.01645,0.01660,0.01673,0.01686,0.01697,0.01708,0.01717,0.01726,0.01733,0.01740,0.01745,0.01750,0.01753,0.01756,0.01757,0.01758,0.01757,0.01756,0.01753,0.01750,0.01745,0.01740,0.01733,0.01726,0.01718,0.01708,0.01698,0.01687,0.01675,0.01661,0.01647,0.01632,0.01616,0.01599,0.01581,0.01562,0.01543,0.01522,0.01500,0.01478,0.01454,0.01430,0.01405,0.01379,0.01352,0.01324,0.01296,0.01266,0.01236,0.01205,0.01174,0.01141,0.01108,0.01074,0.01040,0.01004,0.00969,0.00932,0.00895,0.00857,0.00819,0.00780,0.00741,0.00701,0.00661,0.00620,0.00579,0.00538,0.00496,0.00454,0.00412,0.00369,0.00326,0.00283,0.00240,0.00196,0.00153,0.00109,0.00066,0.00022,NaN
NaN,0.00027,0.00081,0.00136,0.00190,0.00244,0.00298,0.00351,0.00404,0.00457,0.00509,0.00561,0.00613,0.00664,0.00714,0.00764,0.00813,0.00862,0.00909,0.00956,0.01003,0.01048,0.01092,0.01136,0.01179,0.01221,0.01261,0.01301,0.01340,0.01378,0.01415,0.01451,0.01485,0.01519,0.01552,0.01583,0.01613,0.01643,0.01671,0.01697,0.01723,0.01748,0.01771,0.01794,0.01815,0.01835,0.01854,0.01872,0.01888,0.01903,0.01918,0.01931,0.01943,0.01954,0.01963,0.01972,0.01979,0.01985,0.01990,0.01994,0.01997,0.01999,0.01999,0.01999,0.01997,0.01994,0.01990,0.01985,0.01979,0.01972,0.01963,0.01954,0.01943,0.01932,0.01919,0.01905,0.01890,0.01874,0.01857,0.01839,0.01819,0.01799,0.01778,0.01755,0.01731,0.01707,0.01681,0.01655,0.01627,0.01598,0.01569,0.01538,0.01507,0.01474,0.01441,0.01407,0.01371,0.01335,0.01298,0.01261,0.01222,0.01183,0.01143,0.01102,0.01060,0.01018,0.00975,0.00932,0.00888,0.00843,0.00798,0.00752,0.00706,0.00659,0.00612,0.00565,0.00517,0.00468,0.00420,0.00371,0.00322,0.00273,0.00224,0.00174,0.00124,0.00075,0.00025,NaN
